question_id,article_id,content_hash,passage_title,question_preview,score,status,passed_total,failed_checks,run_id,grammatical_parallel,plausibility,homogeneity,specificity_balance,standard_alignment,clarity_precision,single_correct_answer,passage_reference,length_check,too_close,difficulty_assessment
quiz_302713_sibling_3,article_101087,a0645b7fd560,Dr. Mae Jemison,"Based on the passage, what can you conclude about what ma...",91%,✅,10/11,plausibility,20260113_205200,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302713_sibling_4,article_101087,db7f798d39b0,Dr. Mae Jemison,What conclusion can you draw about Mae based on her work...,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302714,article_101087,7c1529fa0ce6,Dr. Mae Jemison,Which sentence from the passage best shows what Mae did a...,91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302714_sibling_1,article_101087,f5903ba47d9b,Dr. Mae Jemison,"Based on the passage, what can you conclude about the rel...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302714_sibling_2,article_101087,d92cf43b35e0,Dr. Mae Jemison,Which detail from the passage best demonstrates Mae's per...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302714_sibling_3,article_101087,396d0a81ebbf,Dr. Mae Jemison,"According to the passage, which sentence best shows Mae's...",82%,✅,9/11,"plausibility, homogeneity",20260112_172559,✅,❌,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302714_sibling_4,article_101087,5e1b29a18fec,Dr. Mae Jemison,Which sentence from the passage best supports the idea th...,91%,✅,10/11,grammatical_parallel,20260112_172559,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302719,article_101088,2e1aa49f866e,Nicolaus Copernicus,The author of this passage would most likely agree that,91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302719_sibling_1,article_101088,05b2c0d1aefe,Nicolaus Copernicus,"Based on the passage, the author would most likely believ...",82%,✅,9/11,"plausibility, standard_alignment",20260112_172559,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302719_sibling_2,article_101088,00d4aaeacb49,Nicolaus Copernicus,Which statement shows what the author thinks about scient...,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302719_sibling_3,article_101088,6cc23f4f1e8c,Nicolaus Copernicus,The author of this passage probably thinks that Copernicus,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302719_sibling_4,article_101088,dcbfc46d4b26,Nicolaus Copernicus,"According to this passage, what does the author believe a...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302720,article_101088,f5377f9fd6b1,Nicolaus Copernicus,What is the connection between the sentences in section 3...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302720_sibling_1,article_101088,f4052a75b768,Nicolaus Copernicus,Why does the author tell us that people believed Earth wa...,91%,✅,10/11,length_check,20260114_123323,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302720_sibling_2,article_101088,32bbd1605f44,Nicolaus Copernicus,What is the relationship between the sentences about Gali...,82%,✅,9/11,"difficulty_assessment, length_check",20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302720_sibling_3,article_101088,fdd5e3a30fee,Nicolaus Copernicus,Which sentence from the passage shows the connection betw...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302720_sibling_4,article_101088,ae9dec4d6022,Nicolaus Copernicus,Why does the author include information about what happen...,82%,✅,9/11,"plausibility, difficulty_assessment",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302721,article_101088,2b6bd2a13fae,Nicolaus Copernicus,What happened after Copernicus wrote down his observation...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302721_sibling_1,article_101088,a8b64fb71bdf,Nicolaus Copernicus,"According to the passage, why did Copernicus write down h...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302721_sibling_2,article_101088,b0e3e6d8129e,Nicolaus Copernicus,What does the passage explain happened because Copernicus...,91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302721_sibling_3,article_101088,4fcb953e608e,Nicolaus Copernicus,"Based on paragraph 2, what was the result of Copernicus u...",91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302721_sibling_4,article_101088,f29ff0a7cdd8,Nicolaus Copernicus,Why does the passage explain that other scientists could...,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302722,article_101088,e42be9ba11d5,Nicolaus Copernicus,Which is a theme in this passage?,91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302722_sibling_1,article_101088,fc6f0ec7eefd,Nicolaus Copernicus,Which detail from the passage best supports the idea that...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302722_sibling_2,article_101088,13c8e6477ebd,Nicolaus Copernicus,What is the main message the author wants readers to unde...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302722_sibling_3,article_101088,28ebafc7fab4,Nicolaus Copernicus,How does the passage show that Copernicus made an importa...,91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302722_sibling_4,article_101088,c7f5da75a96a,Nicolaus Copernicus,Which sentence from the passage best shows the key idea a...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302727,article_101089,fecc85fd0a2e,The Big Bang,"According to the passage, why couldn't anything stick tog...",82%,✅,9/11,"standard_alignment, length_check",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302727_sibling_1,article_101089,e0d786711fe9,The Big Bang,"According to the passage, what evidence helped scientists...",91%,✅,10/11,standard_alignment,20260114_131116,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302727_sibling_2,article_101089,8f09c1f6bf45,The Big Bang,"According to the passage, what did Edwin Hubble discover...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302727_sibling_3,article_101089,9a50e5f67b3d,The Big Bang,How does the passage show that the Big Bang happened extr...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302727_sibling_4,article_101089,e8db14ade430,The Big Bang,"According to the passage, what happened to galaxies after...",91%,✅,10/11,standard_alignment,20260114_123323,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302728,article_101089,67081ef4b886,The Big Bang,What would a reader learn from reading the passage?,82%,✅,9/11,"specificity_balance, length_check",20260112_172559,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅,✅
quiz_302728_sibling_1,article_101089,4836b3fc0d17,The Big Bang,What is the main purpose of this passage?,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302728_sibling_2,article_101089,5ad95e7a7a96,The Big Bang,"Based on the passage, what would best summarize what scie...",82%,✅,9/11,"difficulty_assessment, length_check",20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302728_sibling_3,article_101089,498b05e7df4e,The Big Bang,"According to the passage, what important understanding ca...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302728_sibling_4,article_101089,add5c20c26ca,The Big Bang,How do key details in the passage support the main idea a...,82%,✅,9/11,"plausibility, difficulty_assessment",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302729,article_101089,f84d11e21e87,The Big Bang,Scientists developed the Big Bang Theory because,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302729_sibling_1,article_101089,c37c7f26022f,The Big Bang,The passage states that matter cooled down after the Big...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302729_sibling_2,article_101089,8f9733896673,The Big Bang,"According to the passage, what did George Lemaitre, Alexa...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302729_sibling_3,article_101089,f27b0931a1c4,The Big Bang,"Based on the passage, why did scientists propose the Big...",82%,✅,9/11,"plausibility, length_check",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302729_sibling_4,article_101089,4a69719fc02d,The Big Bang,What relationship does the passage show between Hubble's...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302730,article_101089,284f9e2f2310,The Big Bang,What did the author of this passage learn?,55%,❌,6/11,"plausibility, standard_alignment, clarity_precision, difficulty_assessment, length_check",20260112_172559,✅,❌,✅,✅,❌,❌,✅,✅,❌,✅,❌
quiz_302730_sibling_1,article_101089,3cb984e6b341,The Big Bang,What can readers learn about how scientists work from thi...,91%,✅,10/11,standard_alignment,20260113_205200,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302730_sibling_2,article_101089,79631f0e461e,The Big Bang,"Based on details from the passage, what can readers concl...",91%,✅,10/11,length_check,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302730_sibling_3,article_101089,2c841177a3b3,The Big Bang,"Based on information throughout the passage, what conclus...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302730_sibling_4,article_101089,9071ef288d13,The Big Bang,How does the author show that scientific understanding of...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302735,article_101090,cf290efa6f14,"Etu, the Hunter",What does the narrator do to follow the hunting plan?,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302735_sibling_1,article_101090,3816ccd0fc5d,"Etu, the Hunter",Why do the narrator's brothers warn him before leaving camp?,82%,✅,9/11,"plausibility, length_check",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302735_sibling_2,article_101090,80371ab701bf,"Etu, the Hunter","Based on the story, which detail shows that Hakan has an...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302735_sibling_3,article_101090,242c107039a4,"Etu, the Hunter",How does the narrator feel about being on the hunt?,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302735_sibling_4,article_101090,ecd69ace19cb,"Etu, the Hunter",Which detail from the story shows why the hunters need to...,82%,✅,9/11,"grammatical_parallel, length_check",20260112_172559,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302736,article_101090,7e796085c285,"Etu, the Hunter",What lesson is most clearly shown by what happens during...,82%,✅,9/11,"plausibility, length_check",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302736_sibling_1,article_101090,c870018e0267,"Etu, the Hunter",What central message about survival does the story teach...,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302736_sibling_2,article_101090,116ce74b151f,"Etu, the Hunter",What lesson does the story teach through how the narrator...,91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302736_sibling_3,article_101090,3b99b7a2ef2c,"Etu, the Hunter",The story teaches a lesson about patience. Which part of...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302736_sibling_4,article_101090,d6a29cd1d25a,"Etu, the Hunter",What lesson about working together does the story teach t...,100%,✅,11/11,,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302737,article_101090,2e89c49f3095,"Etu, the Hunter","In this story, the main goal of the hunt is to",73%,❌,8/11,"plausibility, homogeneity, length_check",20260112_172559,✅,❌,❌,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302737_sibling_1,article_101090,0f5bc170f6f3,"Etu, the Hunter","According to the story, what are the hunters waiting for...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302737_sibling_2,article_101090,cb30c723afd9,"Etu, the Hunter",What do the hunters need the mammoth to do before they ca...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302737_sibling_3,article_101090,4b67d818fb7b,"Etu, the Hunter","Based on the text, why does the family need food from the...",82%,✅,9/11,"plausibility, homogeneity",20260112_172559,✅,❌,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302737_sibling_4,article_101090,6702fc9f2cde,"Etu, the Hunter",What does the narrator think about while walking during t...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302738,article_101090,8c8514d3467e,"Etu, the Hunter",Which best describes how the story is organized?,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302738_sibling_1,article_101090,47c02173f8d4,"Etu, the Hunter",How does the author structure the story to show the narra...,100%,✅,11/11,,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302738_sibling_2,article_101090,98cf869be854,"Etu, the Hunter",How does the author structure the story to show the diffe...,91%,✅,10/11,plausibility,20260114_130152,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302738_sibling_3,article_101090,7fb810e76707,"Etu, the Hunter",Which statement best describes how the author structured...,82%,✅,9/11,"single_correct_answer, difficulty_assessment",20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,❌
quiz_302738_sibling_4,article_101090,2f30f298552c,"Etu, the Hunter",How does the story build from the early paragraphs to the...,82%,✅,9/11,"plausibility, difficulty_assessment",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302743,article_101091,4885c66c2947,"Adoette and Awan, the Bird Chasers","The next time Adoette finds an injured animal, what will...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302743_sibling_1,article_101091,d9bdf5b0e672,"Adoette and Awan, the Bird Chasers","Based on Adoette's actions throughout the story, which wo...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302743_sibling_2,article_101091,98edacdc567f,"Adoette and Awan, the Bird Chasers","According to paragraph 2, why were Adoette and Awan sent...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302743_sibling_3,article_101091,b875db69de10,"Adoette and Awan, the Bird Chasers",How does Awan's reaction to Adoette's choice reveal his f...,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302743_sibling_4,article_101091,ece715eb1d3f,"Adoette and Awan, the Bird Chasers","According to the passage, what do Adoette and Awan bring...",100%,✅,11/11,,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302744,article_101091,67aa66f19564,"Adoette and Awan, the Bird Chasers","In the passage, the words enemy-turned-friend are used to...",55%,❌,6/11,"standard_alignment, clarity_precision, single_correct_answer, passage_reference, difficulty_assessment",20260112_172559,✅,✅,✅,✅,❌,❌,❌,❌,✅,✅,❌
quiz_302744_sibling_1,article_101091,9d1adbda42f1,"Adoette and Awan, the Bird Chasers",How does Adoette's behavior toward the injured crow contr...,91%,✅,10/11,too_close,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302744_sibling_2,article_101091,2376ac5b14ed,"Adoette and Awan, the Bird Chasers","According to the story, what does Adoette's decision to c...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302744_sibling_3,article_101091,4f4507b66e9a,"Adoette and Awan, the Bird Chasers",What does the author show about the crow's behavior when...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302744_sibling_4,article_101091,a237115cf967,"Adoette and Awan, the Bird Chasers",How do Adoette's actions toward the injured crow show the...,100%,✅,11/11,,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302745,article_101091,77b098766478,"Adoette and Awan, the Bird Chasers",Which word best describes the setting where most of the s...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302745_sibling_1,article_101091,345b603a318c,"Adoette and Awan, the Bird Chasers","Based on the story's events, what lesson can readers lear...",82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
