question_id,article_id,question_type,overall_score,passed,checks_passed,checks_total,passage_title,question_preview,grammatical_parallel_score,plausibility_score,homogeneity_score,specificity_balance_score,standard_alignment_score,clarity_precision_score,single_correct_answer_score,passage_reference_score,length_check_score,too_close_score,difficulty_assessment_score
quiz_302275_sibling_3,article_101034,MCQ,0.9090909090909091,True,10,11,"Vision Problems, Vision Solutions",The author's attitude toward modern vision correction met...,1,1,1,1,1,1,1,1,1,1,0
quiz_302275_sibling_4,article_101034,MCQ,0.8181818181818182,True,9,11,"Vision Problems, Vision Solutions",Which statement best reflects the author's point of view...,1,0,1,1,1,1,1,1,1,1,0
quiz_302276,article_101034,MCQ,0.8181818181818182,True,9,11,"Vision Problems, Vision Solutions",How is today different from long ago for people with visi...,1,0,1,1,1,1,1,1,0,1,1
quiz_302276_sibling_1,article_101034,MCQ,0.8181818181818182,True,9,11,"Vision Problems, Vision Solutions","According to the entire passage, how does the author comp...",1,0,0,1,1,1,1,1,1,1,1
quiz_302276_sibling_2,article_101034,MCQ,0.9090909090909091,True,10,11,"Vision Problems, Vision Solutions","Based on the information in Sections 1 and 2, what causes...",1,1,1,1,1,1,1,1,0,1,1
quiz_302276_sibling_3,article_101034,MCQ,0.8181818181818182,True,9,11,"Vision Problems, Vision Solutions",How do contact lenses and glasses both solve vision probl...,1,1,1,1,1,1,1,1,0,1,0
quiz_302276_sibling_4,article_101034,MCQ,0.9090909090909091,True,10,11,"Vision Problems, Vision Solutions","According to the passage, what is the key difference betw...",1,1,1,1,1,1,1,1,1,1,0
quiz_302281,article_101035,MCQ,0.8181818181818182,True,9,11,Ears and Hearing,"Based on Section 4, what happens right before the auditor...",1,1,1,1,0,1,1,1,1,1,0
quiz_302281_sibling_1,article_101035,MCQ,0.8181818181818182,True,9,11,Ears and Hearing,"According to Section 3, what happens right after the eard...",1,1,1,1,0,1,1,1,0,1,1
quiz_302281_sibling_2,article_101035,MCQ,0.7272727272727273,False,8,11,Ears and Hearing,"Based on Section 2, what is the first step in how sound e...",0,1,0,1,0,1,1,1,1,1,1
quiz_302281_sibling_3,article_101035,MCQ,0.8181818181818182,True,9,11,Ears and Hearing,"In Section 1, what causes the drum's membrane to create s...",1,1,1,1,0,1,1,1,0,1,1
quiz_302281_sibling_4,article_101035,MCQ,0.9090909090909091,True,10,11,Ears and Hearing,"According to Section 4, what must happen before the three...",1,1,1,1,0,1,1,1,1,1,1
quiz_302282,article_101035,MCQ,0.8181818181818182,True,9,11,Ears and Hearing,"According to Section 2 of the passage, which topic is mai...",1,0,0,1,1,1,1,1,1,1,1
quiz_302282_sibling_1,article_101035,MCQ,1.0,True,11,11,Ears and Hearing,A student wants to learn about the cochlea's shape and wh...,1,1,1,1,1,1,1,1,1,1,1
quiz_302282_sibling_2,article_101035,MCQ,0.9090909090909091,True,10,11,Ears and Hearing,Which section would best help you understand how the thre...,1,1,1,1,1,1,1,1,0,1,1
quiz_302282_sibling_3,article_101035,MCQ,0.9090909090909091,True,10,11,Ears and Hearing,If you wanted to find information about what ear wax does...,1,1,1,1,1,1,1,1,0,1,1
quiz_302282_sibling_4,article_101035,MCQ,1.0,True,11,11,Ears and Hearing,A reader wants to know where to find details about the sm...,1,1,1,1,1,1,1,1,1,1,1
quiz_302283,article_101035,MCQ,1.0,True,11,11,Ears and Hearing,Read the sentence from the passage. 'The eardrum is just...,1,1,1,1,1,1,1,1,1,1,1
quiz_302283_sibling_1,article_101035,MCQ,1.0,True,11,11,Ears and Hearing,Read this sentence from the passage: 'The outer ear has a...,1,1,1,1,1,1,1,1,1,1,1
quiz_302283_sibling_2,article_101035,MCQ,1.0,True,11,11,Ears and Hearing,Read this sentence from Section 3: 'The stirrup is the sm...,1,1,1,1,1,1,1,1,1,1,1
quiz_302283_sibling_3,article_101035,MCQ,1.0,True,11,11,Ears and Hearing,"According to the passage, what does the phrase 'moves bac...",1,1,1,1,1,1,1,1,1,1,1
quiz_302283_sibling_4,article_101035,MCQ,1.0,True,11,11,Ears and Hearing,Read this sentence from Section 2: 'This shape helps catc...,1,1,1,1,1,1,1,1,1,1,1
quiz_302284,article_101035,MCQ,1.0,True,11,11,Ears and Hearing,What is the author's main purpose for including Dr. Kim A...,1,1,1,1,1,1,1,1,1,1,1
quiz_302284_sibling_1,article_101035,MCQ,0.8181818181818182,True,9,11,Ears and Hearing,Why does the author use the phrase 'faster than you can b...,1,0,0,1,1,1,1,1,1,1,1
quiz_302284_sibling_2,article_101035,MCQ,0.9090909090909091,True,10,11,Ears and Hearing,Why does the author explain that the cochlea is 'shaped l...,1,0,1,1,1,1,1,1,1,1,1
quiz_302284_sibling_3,article_101035,MCQ,1.0,True,11,11,Ears and Hearing,What is the author's main reason for comparing the eardru...,1,1,1,1,1,1,1,1,1,1,1
quiz_302284_sibling_4,article_101035,MCQ,0.8181818181818182,True,9,11,Ears and Hearing,Why does the author include the detail that 'the stirrup...,1,0,0,1,1,1,1,1,1,1,1
quiz_302288,article_101036,MCQ,0.6363636363636364,False,7,11,"Overcoming Disabilities, Part I","According to the passage, what do blind people use to hel...",0,0,0,1,0,1,1,1,1,1,1
quiz_302288_sibling_1,article_101036,MCQ,0.6363636363636364,False,7,11,"Overcoming Disabilities, Part I","Based on the text, what tool helps deaf people spell out...",1,0,0,1,0,1,1,1,0,1,1
quiz_302288_sibling_2,article_101036,MCQ,0.7272727272727273,False,8,11,"Overcoming Disabilities, Part I","According to the passage, which sense helps blind people...",1,0,1,0,0,1,1,1,1,1,1
quiz_302288_sibling_3,article_101036,MCQ,0.8181818181818182,True,9,11,"Overcoming Disabilities, Part I",What information in the text explains how deaf people can...,1,0,1,1,0,1,1,1,1,1,1
quiz_302288_sibling_4,article_101036,MCQ,0.8181818181818182,True,9,11,"Overcoming Disabilities, Part I",How does the passage show that guide dogs help blind peop...,1,0,1,1,0,1,1,1,1,1,1
quiz_302289,article_101036,MCQ,0.9090909090909091,True,10,11,"Overcoming Disabilities, Part I","In the passage, the word overcoming means",1,1,1,1,1,1,1,1,1,1,0
quiz_302289_sibling_1,article_101036,MCQ,1.0,True,11,11,"Overcoming Disabilities, Part I","In the passage, the word communicate means",1,1,1,1,1,1,1,1,1,1,1
quiz_302289_sibling_2,article_101036,MCQ,1.0,True,11,11,"Overcoming Disabilities, Part I","Based on the passage, what does the phrase 'special ways...",1,1,1,1,1,1,1,1,1,1,1
quiz_302289_sibling_3,article_101036,MCQ,1.0,True,11,11,"Overcoming Disabilities, Part I","In the text, the word gesture means",1,1,1,1,1,1,1,1,1,1,1
quiz_302289_sibling_4,article_101036,MCQ,0.8181818181818182,True,9,11,"Overcoming Disabilities, Part I",What does the word recognize mean as it is used in the pa...,1,0,0,1,1,1,1,1,1,1,1
quiz_302290,article_101036,MCQ,0.6363636363636364,False,7,11,"Overcoming Disabilities, Part I",Why do many blind people use their other senses more than...,0,0,1,0,1,1,1,1,0,1,1
quiz_302290_sibling_1,article_101036,MCQ,0.8181818181818182,True,9,11,"Overcoming Disabilities, Part I","According to the text, why do deaf people watch how a per...",1,0,1,1,1,1,1,1,0,1,1
quiz_302290_sibling_2,article_101036,MCQ,1.0,True,11,11,"Overcoming Disabilities, Part I","Based on the passage, why do blind people tap a white can...",1,1,1,1,1,1,1,1,1,1,1
quiz_302290_sibling_3,article_101036,MCQ,0.8181818181818182,True,9,11,"Overcoming Disabilities, Part I",How are the challenges faced by deaf people connected to...,1,0,1,1,1,1,1,1,0,1,1
quiz_302290_sibling_4,article_101036,MCQ,0.8181818181818182,True,9,11,"Overcoming Disabilities, Part I",Why might blind people tell what food they are eating by...,1,0,1,1,1,1,1,1,0,1,1
quiz_302291,article_101036,MCQ,1.0,True,11,11,"Overcoming Disabilities, Part I",What is the most likely reason the author wrote this pass...,1,1,1,1,1,1,1,1,1,1,1
quiz_302291_sibling_1,article_101036,MCQ,0.7272727272727273,False,8,11,"Overcoming Disabilities, Part I","Based on the passage, what is the author's main purpose i...",1,0,1,0,1,1,1,1,1,1,0
quiz_302291_sibling_2,article_101036,MCQ,1.0,True,11,11,"Overcoming Disabilities, Part I",What point of view does the author want readers to have a...,1,1,1,1,1,1,1,1,1,1,1
quiz_302291_sibling_3,article_101036,MCQ,1.0,True,11,11,"Overcoming Disabilities, Part I",How does the author's description of skills like Braille...,1,1,1,1,1,1,1,1,1,1,1
quiz_302291_sibling_4,article_101036,MCQ,0.5454545454545454,False,6,11,"Overcoming Disabilities, Part I",Which detail best shows the author believes people with d...,0,0,1,0,0,1,1,1,1,1,0
quiz_302296,article_101037,MCQ,0.8181818181818182,True,9,11,"Overcoming Disabilities, Part II",What does the description of Annie Sullivan tracing lette...,1,0,0,1,1,1,1,1,1,1,1
quiz_302296_sibling_1,article_101037,MCQ,0.5454545454545454,False,6,11,"Overcoming Disabilities, Part II",What does the description of Helen pushing her mother awa...,1,0,0,1,0,1,1,1,0,1,0
quiz_302296_sibling_2,article_101037,MCQ,0.9090909090909091,True,10,11,"Overcoming Disabilities, Part II",Based on the information about Ray Charles becoming a pop...,1,1,1,1,0,1,1,1,1,1,1
quiz_302296_sibling_3,article_101037,MCQ,0.9090909090909091,True,10,11,"Overcoming Disabilities, Part II","According to the information in the passage, what does th...",1,1,1,1,0,1,1,1,1,1,1
quiz_302296_sibling_4,article_101037,MCQ,0.9090909090909091,True,10,11,"Overcoming Disabilities, Part II",What information does the author provide by describing He...,1,1,1,1,1,1,1,1,1,1,0
quiz_302297,article_101037,MCQ,0.9090909090909091,True,10,11,"Overcoming Disabilities, Part II",How does the author mostly present the information about...,1,1,1,1,1,1,1,1,0,1,1
quiz_302297_sibling_1,article_101037,MCQ,0.8181818181818182,True,9,11,"Overcoming Disabilities, Part II",How does the author mostly organize the information in th...,1,0,1,1,1,1,1,1,0,1,1
quiz_302297_sibling_2,article_101037,MCQ,0.7272727272727273,False,8,11,"Overcoming Disabilities, Part II",What connection does the author make between the informat...,1,1,1,1,0,1,1,1,0,1,0
quiz_302297_sibling_3,article_101037,MCQ,0.2727272727272727,False,3,11,"Overcoming Disabilities, Part II",The author explains that Helen Keller learned multiple wa...,0,0,0,0,0,0,0,1,1,1,0
quiz_302297_sibling_4,article_101037,MCQ,1.0,True,11,11,"Overcoming Disabilities, Part II","Based on the article, what is the main reason the author...",1,1,1,1,1,1,1,1,1,1,1
quiz_302298,article_101037,MCQ,0.8181818181818182,True,9,11,"Overcoming Disabilities, Part II","According to the passage about Helen Keller, what happene...",1,1,1,1,0,1,1,1,0,1,1
quiz_302298_sibling_1,article_101037,MCQ,0.7272727272727273,False,8,11,"Overcoming Disabilities, Part II","According to the passage about Annie Sullivan's teaching,...",1,1,1,1,0,1,1,1,0,1,0
quiz_302298_sibling_2,article_101037,MCQ,0.7272727272727273,False,8,11,"Overcoming Disabilities, Part II","According to paragraph 3, what happened after Helen learn...",1,1,1,1,0,1,1,1,0,1,0
quiz_302298_sibling_3,article_101037,MCQ,0.5454545454545454,False,6,11,"Overcoming Disabilities, Part II","In the section about Helen Keller's later life, which pie...",1,1,1,1,0,0,0,0,1,1,0
quiz_302298_sibling_4,article_101037,MCQ,0.8181818181818182,True,9,11,"Overcoming Disabilities, Part II",Based on the information in the passage about Helen Kelle...,1,1,1,1,0,1,1,1,1,1,0
quiz_302299,article_101037,MCQ,0.9090909090909091,True,10,11,"Overcoming Disabilities, Part II",Which physical condition did Ray Charles and Helen Keller...,1,0,1,1,1,1,1,1,1,1,1
quiz_302299_sibling_1,article_101037,MCQ,0.6363636363636364,False,7,11,"Overcoming Disabilities, Part II",Which detail from the passage best shows the reader that...,1,0,1,0,1,1,1,1,0,1,0
quiz_302299_sibling_2,article_101037,MCQ,1.0,True,11,11,"Overcoming Disabilities, Part II",The passage describes Helen Keller learning from Annie Su...,1,1,1,1,1,1,1,1,1,1,1
quiz_302299_sibling_3,article_101037,MCQ,0.8181818181818182,True,9,11,"Overcoming Disabilities, Part II","Based on information throughout the entire passage, why d...",1,1,1,1,0,1,1,1,1,1,0
quiz_302299_sibling_4,article_101037,MCQ,0.9090909090909091,True,10,11,"Overcoming Disabilities, Part II","According to information in the first paragraph, what hap...",1,1,1,1,1,1,1,1,0,1,1
quiz_302304,article_101038,MCQ,0.9090909090909091,True,10,11,"Rome, Then and Now","According to the text, what helped Rome grow from a small...",1,1,1,1,0,1,1,1,1,1,1
quiz_302304_sibling_1,article_101038,MCQ,0.8181818181818182,True,9,11,"Rome, Then and Now","According to the text, what helped Mrs. Teachwell explain...",1,1,1,1,0,1,1,1,0,1,1
quiz_302304_sibling_2,article_101038,MCQ,0.9090909090909091,True,10,11,"Rome, Then and Now","Based on the passage, which detail shows that Charlie Cha...",1,1,1,1,0,1,1,1,1,1,1
quiz_302304_sibling_3,article_101038,MCQ,1.0,True,11,11,"Rome, Then and Now",How does the passage organize information to help readers...,1,1,1,1,1,1,1,1,1,1,1
quiz_302304_sibling_4,article_101038,MCQ,0.7272727272727273,False,8,11,"Rome, Then and Now",Which detail from the passage shows that students can loc...,1,1,1,1,0,0,1,1,1,1,0
quiz_302305,article_101038,MCQ,1.0,True,11,11,"Rome, Then and Now",What happened just before Rome controlled most of Italy?,1,1,1,1,1,1,1,1,1,1,1
quiz_302305_sibling_1,article_101038,MCQ,0.9090909090909091,True,10,11,"Rome, Then and Now",What happened immediately after Rome controlled most of I...,1,1,1,1,1,1,1,1,1,1,0
quiz_302305_sibling_2,article_101038,MCQ,0.8181818181818182,True,9,11,"Rome, Then and Now","Based on the text, what was the first step that led to Ro...",0,1,1,1,1,1,0,1,1,1,1
quiz_302305_sibling_3,article_101038,MCQ,0.9090909090909091,True,10,11,"Rome, Then and Now",Why does Mrs. Teachwell describe Rome's growth in terms o...,1,1,1,1,1,1,1,1,1,1,0
quiz_302305_sibling_4,article_101038,MCQ,0.9090909090909091,True,10,11,"Rome, Then and Now","According to the passage, which events show the relations...",1,0,1,1,1,1,1,1,1,1,1
quiz_302306,article_101038,MCQ,1.0,True,11,11,"Rome, Then and Now","Read this sentence. 'They defeated the Etruscans, who liv...",1,1,1,1,1,1,1,1,1,1,1
quiz_302306_sibling_1,article_101038,MCQ,0.9090909090909091,True,10,11,"Rome, Then and Now","Read this sentence from the passage: 'In fact, to this da...",1,1,1,1,1,1,1,1,0,1,1
quiz_302306_sibling_2,article_101038,MCQ,0.8181818181818182,True,9,11,"Rome, Then and Now",Read this sentence from the passage: 'They conquered the...,0,1,1,1,1,1,1,1,0,1,1
quiz_302306_sibling_3,article_101038,MCQ,0.9090909090909091,True,10,11,"Rome, Then and Now",Read this sentence from the passage: 'Many civilizations...,1,0,1,1,1,1,1,1,1,1,1
quiz_302306_sibling_4,article_101038,MCQ,1.0,True,11,11,"Rome, Then and Now",Read this sentence from the passage: 'Rome grew so much t...,1,1,1,1,1,1,1,1,1,1,1
quiz_302307,article_101038,MCQ,0.9090909090909091,True,10,11,"Rome, Then and Now",The author of this passage would most likely agree that,1,1,1,1,0,1,1,1,1,1,1
quiz_302307_sibling_1,article_101038,MCQ,0.8181818181818182,True,9,11,"Rome, Then and Now","Based on the passage, what does the author most likely be...",1,1,1,1,0,1,1,1,0,1,1
quiz_302307_sibling_2,article_101038,MCQ,0.8181818181818182,True,9,11,"Rome, Then and Now",Which statement would the author of this passage most lik...,1,1,1,1,0,1,1,1,0,1,1
quiz_302307_sibling_3,article_101038,MCQ,0.9090909090909091,True,10,11,"Rome, Then and Now",How would the author most likely want students to approac...,1,1,1,1,0,1,1,1,1,1,1
quiz_302307_sibling_4,article_101038,MCQ,0.6363636363636364,False,7,11,"Rome, Then and Now",What would the author most likely think about Charlie's e...,1,0,1,1,0,0,1,1,0,1,1
quiz_302312,article_101039,MCQ,0.8181818181818182,True,9,11,The Legend of Romulus and Remus,Complete the chronological outline of the founding of Rom...,1,1,1,1,0,1,1,1,1,1,0
quiz_302312_sibling_1,article_101039,MCQ,0.9090909090909091,True,10,11,The Legend of Romulus and Remus,"According to the text, what happened right after the bask...",1,1,1,1,0,1,1,1,1,1,1
quiz_302312_sibling_2,article_101039,MCQ,0.8181818181818182,True,9,11,The Legend of Romulus and Remus,Which event directly caused the twins to grow up smart an...,1,1,1,1,0,1,1,1,0,1,1
quiz_302312_sibling_3,article_101039,MCQ,0.9090909090909091,True,10,11,The Legend of Romulus and Remus,"Based on the story's structure, which detail from the beg...",1,1,1,1,0,1,1,1,1,1,1
quiz_302312_sibling_4,article_101039,MCQ,1.0,True,11,11,The Legend of Romulus and Remus,"If you were creating a visual timeline of this legend, wh...",1,1,1,1,1,1,1,1,1,1,1
quiz_302313,article_101039,MCQ,1.0,True,11,11,The Legend of Romulus and Remus,What is the main lesson of this story?,1,1,1,1,1,1,1,1,1,1,1
quiz_302313_sibling_1,article_101039,MCQ,0.9090909090909091,True,10,11,The Legend of Romulus and Remus,This legend teaches readers that,1,1,1,1,1,1,1,1,1,1,0
quiz_302313_sibling_2,article_101039,MCQ,0.8181818181818182,True,9,11,The Legend of Romulus and Remus,What does this legend suggest about how great achievement...,1,1,1,1,0,1,1,1,1,1,0
quiz_302313_sibling_3,article_101039,MCQ,0.7272727272727273,False,8,11,The Legend of Romulus and Remus,Why might the Romans have told this particular story abou...,1,1,1,1,0,1,0,1,1,1,0
quiz_302313_sibling_4,article_101039,MCQ,0.8181818181818182,True,9,11,The Legend of Romulus and Remus,"Based on the way this story explains Rome's founding, wha...",1,1,1,1,0,1,1,1,1,1,0
quiz_302314,article_101039,MCQ,1.0,True,11,11,The Legend of Romulus and Remus,This story was most likely written to,1,1,1,1,1,1,1,1,1,1,1
quiz_302314_sibling_1,article_101039,MCQ,0.8181818181818182,True,9,11,The Legend of Romulus and Remus,How does the author help readers understand the relations...,1,1,1,1,0,1,1,1,0,1,1
quiz_302314_sibling_2,article_101039,MCQ,0.7272727272727273,False,8,11,The Legend of Romulus and Remus,Why does the king see the infant twins as a threat to his...,1,0,1,1,0,1,1,1,0,1,1
quiz_302314_sibling_3,article_101039,MCQ,1.0,True,11,11,The Legend of Romulus and Remus,What does Remus's decision to jump over the wall and taun...,1,1,1,1,1,1,1,1,1,1,1
quiz_302314_sibling_4,article_101039,MCQ,0.7272727272727273,False,8,11,The Legend of Romulus and Remus,How does the servant's character influence the sequence o...,1,0,1,1,0,1,1,1,0,1,1
