question_id,article_id,source,overall_score,grammatical_parallel,plausibility,homogeneity,specificity_balance,standard_alignment,clarity_precision,single_correct_answer,passage_reference,length_check,too_close,difficulty_assessment
quiz_302678_sibling_1,article_101083,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302678_sibling_2,article_101083,original,0.7272727272727273,1,0,0,1,1,1,1,1,0,1,1
quiz_302678_sibling_3,article_101083,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302678_sibling_4,article_101083,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302679,article_101083,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302679_sibling_1,article_101083,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302679_sibling_2,article_101083,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302679_sibling_3,article_101083,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302679_sibling_4,article_101083,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302680,article_101083,original,0.8181818181818182,0,0,1,1,1,1,1,1,1,1,1
quiz_302680_sibling_1,article_101083,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302680_sibling_2,article_101083,original,0.6363636363636364,0,0,0,0,1,1,1,1,1,1,1
quiz_302680_sibling_3,article_101083,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302680_sibling_4,article_101083,original,0.7272727272727273,0,0,1,1,1,1,1,1,0,1,1
quiz_302681,article_101083,original,0.8181818181818182,0,1,1,1,1,1,1,1,0,1,1
quiz_302681_sibling_1,article_101083,original,0.6363636363636364,0,0,0,1,1,1,1,1,0,1,1
quiz_302681_sibling_2,article_101083,original,0.9090909090909091,0,1,1,1,1,1,1,1,1,1,1
quiz_302681_sibling_3,article_101083,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302686,article_101084,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302686_sibling_1,article_101084,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302686_sibling_2,article_101084,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302686_sibling_3,article_101084,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302686_sibling_4,article_101084,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302687,article_101084,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302687_sibling_1,article_101084,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302687_sibling_2,article_101084,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302687_sibling_3,article_101084,original,0.6363636363636364,1,0,0,0,1,1,1,1,0,1,1
quiz_302687_sibling_4,article_101084,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302688,article_101084,original,0.7272727272727273,0,1,1,0,1,1,1,1,0,1,1
quiz_302688_sibling_1,article_101084,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302688_sibling_2,article_101084,original,0.9090909090909091,1,1,0,1,1,1,1,1,1,1,1
quiz_302688_sibling_3,article_101084,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302688_sibling_4,article_101084,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302689,article_101084,original,0.9090909090909091,1,1,1,0,1,1,1,1,1,1,1
quiz_302689_sibling_1,article_101084,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302689_sibling_2,article_101084,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302689_sibling_3,article_101084,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302689_sibling_4,article_101084,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302694,article_101085,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302694_sibling_1,article_101085,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302694_sibling_2,article_101085,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302694_sibling_3,article_101085,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302694_sibling_4,article_101085,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302695,article_101085,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302695_sibling_1,article_101085,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302695_sibling_2,article_101085,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302695_sibling_3,article_101085,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302695_sibling_4,article_101085,original,0.7272727272727273,1,0,1,1,1,1,1,1,0,1,0
quiz_302696,article_101085,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302696_sibling_1,article_101085,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302696_sibling_2,article_101085,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302696_sibling_3,article_101085,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302696_sibling_4,article_101085,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302697,article_101085,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302697_sibling_1,article_101085,original,0.7272727272727273,1,1,1,1,0,1,1,1,1,0,0
quiz_302697_sibling_2,article_101085,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,0,1
quiz_302697_sibling_3,article_101085,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302697_sibling_4,article_101085,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302698,article_101085,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302698_sibling_1,article_101085,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302698_sibling_2,article_101085,original,0.6363636363636364,0,1,0,0,1,1,1,1,1,1,0
quiz_302702,article_101086,original,0.8181818181818182,1,1,1,1,0,0,1,1,1,1,1
quiz_302702_sibling_1,article_101086,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302702_sibling_2,article_101086,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302702_sibling_3,article_101086,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302702_sibling_4,article_101086,original,0.7272727272727273,1,1,1,1,0,1,1,1,0,1,0
quiz_302703,article_101086,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302703_sibling_1,article_101086,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302703_sibling_2,article_101086,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302703_sibling_3,article_101086,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302703_sibling_4,article_101086,original,0.5454545454545454,0,1,0,1,0,1,1,1,1,0,0
quiz_302704,article_101086,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302704_sibling_1,article_101086,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302704_sibling_2,article_101086,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302704_sibling_3,article_101086,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302704_sibling_4,article_101086,original,0.5454545454545454,1,1,1,1,0,0,0,0,0,1,1
quiz_302705,article_101086,original,0.8181818181818182,1,1,1,1,1,1,1,1,1,0,0
quiz_302705_sibling_1,article_101086,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302705_sibling_2,article_101086,original,0.8181818181818182,0,1,1,1,1,1,1,1,1,1,0
quiz_302705_sibling_3,article_101086,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302705_sibling_4,article_101086,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302710,article_101087,original,0.7272727272727273,1,0,0,1,0,1,1,1,1,1,1
quiz_302710_sibling_1,article_101087,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302710_sibling_2,article_101087,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302710_sibling_3,article_101087,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302710_sibling_4,article_101087,original,0.7272727272727273,1,1,1,1,0,1,1,1,0,1,0
quiz_302711,article_101087,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302711_sibling_1,article_101087,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302711_sibling_2,article_101087,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302711_sibling_3,article_101087,original,0.7272727272727273,1,0,1,0,1,1,1,1,0,1,1
quiz_302711_sibling_4,article_101087,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302712,article_101087,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302712_sibling_1,article_101087,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302712_sibling_2,article_101087,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302712_sibling_3,article_101087,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302712_sibling_4,article_101087,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302713,article_101087,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302713_sibling_1,article_101087,original,0.7272727272727273,1,0,1,1,1,1,1,1,0,1,0
quiz_302713_sibling_2,article_101087,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302713_sibling_3,article_101087,original,0.7272727272727273,1,1,1,1,1,1,0,1,1,0,0
quiz_302713_sibling_4,article_101087,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302714,article_101087,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302714_sibling_1,article_101087,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302714_sibling_2,article_101087,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302714_sibling_3,article_101087,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302714_sibling_4,article_101087,original,0.9090909090909091,0,1,1,1,1,1,1,1,1,1,1
quiz_302719,article_101088,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302719_sibling_1,article_101088,original,0.8181818181818182,1,0,1,1,0,1,1,1,1,1,1
quiz_302719_sibling_2,article_101088,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302719_sibling_3,article_101088,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302719_sibling_4,article_101088,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302720,article_101088,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302720_sibling_1,article_101088,original,0.7272727272727273,1,1,1,1,0,1,0,1,1,1,0
quiz_302720_sibling_2,article_101088,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302720_sibling_3,article_101088,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302720_sibling_4,article_101088,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302721,article_101088,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302721_sibling_1,article_101088,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302721_sibling_2,article_101088,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302721_sibling_3,article_101088,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302721_sibling_4,article_101088,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302722,article_101088,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302722_sibling_1,article_101088,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302722_sibling_2,article_101088,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302722_sibling_3,article_101088,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302722_sibling_4,article_101088,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302727,article_101089,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302727_sibling_1,article_101089,original,0.5454545454545454,1,0,0,1,0,1,1,1,0,1,0
quiz_302727_sibling_2,article_101089,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302727_sibling_3,article_101089,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302727_sibling_4,article_101089,original,0.7272727272727273,0,1,1,1,0,1,1,1,1,1,0
quiz_302728,article_101089,original,0.8181818181818182,1,1,1,0,1,1,1,1,0,1,1
quiz_302728_sibling_1,article_101089,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302728_sibling_2,article_101089,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302728_sibling_3,article_101089,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302728_sibling_4,article_101089,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302729,article_101089,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302729_sibling_1,article_101089,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302729_sibling_2,article_101089,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302729_sibling_3,article_101089,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302729_sibling_4,article_101089,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302730,article_101089,original,0.5454545454545454,1,0,1,1,0,0,1,1,0,1,0
quiz_302730_sibling_1,article_101089,original,0.6363636363636364,0,1,0,1,1,1,1,1,0,1,0
quiz_302730_sibling_2,article_101089,original,0.7272727272727273,1,0,1,1,0,1,1,1,0,1,1
quiz_302730_sibling_3,article_101089,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302730_sibling_4,article_101089,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302735,article_101090,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302735_sibling_1,article_101090,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302735_sibling_2,article_101090,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302735_sibling_3,article_101090,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302735_sibling_4,article_101090,original,0.8181818181818182,0,1,1,1,1,1,1,1,0,1,1
quiz_302736,article_101090,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302736_sibling_1,article_101090,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302736_sibling_2,article_101090,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302736_sibling_3,article_101090,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302736_sibling_4,article_101090,original,0.7272727272727273,1,1,1,1,1,0,0,1,1,1,0
quiz_302737,article_101090,original,0.7272727272727273,1,0,0,1,1,1,1,1,0,1,1
quiz_302737_sibling_1,article_101090,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302737_sibling_2,article_101090,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302737_sibling_3,article_101090,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302737_sibling_4,article_101090,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302738,article_101090,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302738_sibling_1,article_101090,original,0.7272727272727273,1,0,1,1,1,1,1,0,0,1,1
quiz_302738_sibling_2,article_101090,original,0.6363636363636364,1,0,1,1,1,1,1,0,0,1,0
quiz_302738_sibling_3,article_101090,original,0.8181818181818182,1,1,1,1,1,1,0,1,1,1,0
quiz_302738_sibling_4,article_101090,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302743,article_101091,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302743_sibling_1,article_101091,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302743_sibling_2,article_101091,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302743_sibling_3,article_101091,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302743_sibling_4,article_101091,original,0.6363636363636364,1,1,1,1,0,1,0,1,0,1,0
quiz_302744,article_101091,original,0.5454545454545454,1,1,1,1,0,0,0,0,1,1,0
quiz_302744_sibling_1,article_101091,original,0.5454545454545454,1,0,0,1,1,0,1,0,0,1,1
quiz_302744_sibling_2,article_101091,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302744_sibling_3,article_101091,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302744_sibling_4,article_101091,original,0.5454545454545454,1,0,1,1,0,0,1,0,1,1,0
quiz_302745,article_101091,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302745_sibling_1,article_101091,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302745_sibling_2,article_101091,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302745_sibling_3,article_101091,original,0.6363636363636364,1,1,1,1,0,0,0,1,1,1,0
quiz_302745_sibling_4,article_101091,original,0.6363636363636364,1,1,1,1,0,0,0,0,1,1,1
quiz_302746,article_101091,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302746_sibling_1,article_101091,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302746_sibling_2,article_101091,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302746_sibling_3,article_101091,original,0.7272727272727273,1,0,1,1,0,1,1,1,0,1,1
quiz_302746_sibling_4,article_101091,original,0.7272727272727273,1,0,1,1,0,1,1,1,0,1,1
quiz_302751,article_101092,original,0.6363636363636364,1,1,1,1,0,0,1,0,0,1,1
quiz_302751_sibling_1,article_101092,original,0.7272727272727273,1,0,1,1,1,1,1,1,0,1,0
quiz_302751_sibling_2,article_101092,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302751_sibling_3,article_101092,original,0.6363636363636364,1,0,1,1,0,0,1,0,1,1,1
quiz_302751_sibling_4,article_101092,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302752,article_101092,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302752_sibling_1,article_101092,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302752_sibling_2,article_101092,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302752_sibling_3,article_101092,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302752_sibling_4,article_101092,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302753,article_101092,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302753_sibling_1,article_101092,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302753_sibling_2,article_101092,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302753_sibling_3,article_101092,original,0.8181818181818182,1,1,1,1,1,1,1,0,1,1,0
quiz_302753_sibling_4,article_101092,original,0.7272727272727273,1,0,0,1,1,1,1,1,0,1,1
quiz_302754,article_101092,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302754_sibling_1,article_101092,original,0.7272727272727273,1,1,1,1,0,1,1,1,0,1,0
quiz_302754_sibling_2,article_101092,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302754_sibling_3,article_101092,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302754_sibling_4,article_101092,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302759,article_101093,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302759_sibling_1,article_101093,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302759_sibling_2,article_101093,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302759_sibling_3,article_101093,original,0.7272727272727273,1,0,1,1,1,0,1,0,1,1,1
quiz_302759_sibling_4,article_101093,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302760,article_101093,original,0.5454545454545454,0,0,0,0,1,1,1,1,0,1,1
quiz_302760_sibling_1,article_101093,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302760_sibling_2,article_101093,original,0.7272727272727273,1,0,0,1,1,1,1,1,0,1,1
quiz_302760_sibling_3,article_101093,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302760_sibling_4,article_101093,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302761,article_101093,original,0.9090909090909091,1,1,1,1,1,0,1,1,1,1,1
quiz_302761_sibling_1,article_101093,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302761_sibling_2,article_101093,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302761_sibling_3,article_101093,original,0.7272727272727273,0,0,0,1,1,1,1,1,1,1,1
quiz_302761_sibling_4,article_101093,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302762,article_101093,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302762_sibling_1,article_101093,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302762_sibling_2,article_101093,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302762_sibling_3,article_101093,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302762_sibling_4,article_101093,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302763,article_101093,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302763_sibling_1,article_101093,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302763_sibling_2,article_101093,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302768,article_101094,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302768_sibling_1,article_101094,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302768_sibling_2,article_101094,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302768_sibling_3,article_101094,original,0.7272727272727273,1,0,0,1,1,1,1,1,1,1,0
quiz_302768_sibling_4,article_101094,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302769,article_101094,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302769_sibling_1,article_101094,original,0.6363636363636364,1,0,1,1,0,0,0,1,1,1,1
quiz_302769_sibling_2,article_101094,original,0.6363636363636364,1,1,1,1,0,0,0,1,1,1,0
quiz_302769_sibling_3,article_101094,original,0.7272727272727273,1,1,1,1,1,1,1,1,0,0,0
quiz_302769_sibling_4,article_101094,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302770,article_101094,original,0.5454545454545454,1,0,0,0,0,0,1,1,1,1,1
quiz_302770_sibling_1,article_101094,original,0.7272727272727273,0,1,1,0,0,1,1,1,1,1,1
quiz_302770_sibling_2,article_101094,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302770_sibling_3,article_101094,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302770_sibling_4,article_101094,original,0.7272727272727273,0,1,0,1,0,1,1,1,1,1,1
quiz_302771,article_101094,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302771_sibling_1,article_101094,original,0.45454545454545453,1,0,1,1,0,0,0,0,1,1,0
quiz_302771_sibling_2,article_101094,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302771_sibling_3,article_101094,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302771_sibling_4,article_101094,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302776,article_101095,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302776_sibling_1,article_101095,original,0.8181818181818182,0,0,1,1,1,1,1,1,1,1,1
quiz_302776_sibling_2,article_101095,original,0.6363636363636364,1,0,1,1,1,0,0,0,1,1,1
quiz_302776_sibling_3,article_101095,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302776_sibling_4,article_101095,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302777,article_101095,original,0.8181818181818182,1,1,1,1,1,1,1,1,1,0,0
quiz_302777_sibling_1,article_101095,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302777_sibling_2,article_101095,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302777_sibling_3,article_101095,original,0.5454545454545454,1,0,1,1,1,0,0,0,0,1,1
quiz_302777_sibling_4,article_101095,original,0.6363636363636364,1,0,1,1,1,0,1,0,0,1,1
quiz_302778,article_101095,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302778_sibling_1,article_101095,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
